student_id,name,gender,branch,semester,career_goal,primary_interest,learning_style,family_income,part_time_job,cgpa,prev_semester_cgpa,attendance_percent,study_hours_per_day,sleep_hours_per_day,stress_level,library_visits_per_week,backlogs,internships_completed,projects_completed,certifications,hackathons_participated,extracurricular_activities,performance_label,recommended_courses,programming_score,math_score,circuits_score,mechanics_score,design_score,communication_score,critical_thinking_score
ENG20210653,Neel Kapoor,Male,Information Technology,2,Full Stack Developer,Cloud Computing,Visual,3–6 LPA,0,7.26,7.34,70,8.2,5.5,2,1,1,0,1,2,1,2,Average,DevOps|Network Security|Microservices Architecture|Web Technologies|API Design|Mobile App Development,67,50,47,34,72,64,55
ENG20210654,Disha Roy,Female,Civil,3,Urban Planner,Construction Tech,Reading/Writing,10–20 LPA,0,5.03,5.75,78,3.3,5.7,4,6,1,3,0,0,1,3,Below Average,Construction Management|Structural Analysis|Transportation Engineering|Python Programming for Engineers|Critical Thinking & Problem Solving|Academic Skill Development Workshop,19,55,16,44,55,53,37
ENG20230655,Kajal Roy,Female,Aerospace,6,Avionics Engineer,Spacecraft Design,Auditory,6–10 LPA,1,5.98,6.22,73,4.2,5.1,3,1,0,2,0,1,1,2,Average,Avionics|Spacecraft Design|Computational Fluid Dynamics|Python Programming for Engineers|Academic Skill Development Workshop|Industrial Internship & Project Management,30,49,28,65,38,59,53
ENG20210656,Parth Das,Male,Electronics & Communication,2,RF Engineer,Robotics,Visual,3–6 LPA,0,6.22,6.12,83,5.0,6.4,2,1,2,2,4,0,2,0,Average,RF Engineering|VLSI Design|5G Technology|Python Programming for Engineers,43,54,53,35,50,47,58
ENG20240657,Ishaan Desai,Male,Biomedical,8,Bioinformatics Scientist,Drug Discovery,Kinesthetic,< 3 LPA,0,7.43,7.5,73,8.2,7.2,1,4,0,2,1,1,0,0,Good,Biomedical Instrumentation|Neural Engineering|Drug Discovery ML|Bioinformatics|Clinical Data Analysis|Research Methodology & Technical Writing,70,65,54,51,49,64,51
ENG20230658,Sameer Verma,Male,Computer Science,7,ML Engineer,AI/ML,Reading/Writing,6–10 LPA,0,4.07,4.02,83,2.7,5.4,3,3,4,2,2,0,0,0,At Risk,Data Structures & Algorithms|Cloud Computing|Computer Networks|Machine Learning|Deep Learning|Feature Engineering,42,41,24,14,24,35,60
ENG20210659,Manish Krishnan,Male,Computer Science,3,AI Researcher,Gaming Tech,Visual,< 3 LPA,0,5.6,6.02,82,2.3,6.9,3,2,0,0,3,0,1,1,Average,Data Structures & Algorithms|Machine Learning|Database Management|NLP|Deep Learning|Advanced Engineering Mathematics,68,44,38,14,65,40,54
ENG20230660,Sahil Ahuja,Male,Electrical,6,Energy Auditor,Motor Drives,Auditory,6–10 LPA,0,7.08,6.98,94,5.6,7.8,2,2,0,1,1,2,0,1,Good,Electric Machines|Renewable Energy Systems|Control Systems|Research Methodology & Technical Writing|Industrial Internship & Project Management,53,63,70,47,34,56,57
ENG20220661,Nishant Sinha,Male,Civil,4,Geotechnical Engineer,Construction Tech,Kinesthetic,3–6 LPA,1,5.62,5.77,70,4.9,7.7,4,2,0,0,3,1,2,0,Average,Smart Infrastructure|Transportation Engineering|Construction Management|Python Programming for Engineers|Advanced Engineering Mathematics|Academic Skill Development Workshop,31,33,13,63,58,47,54
ENG20220662,Ankit Verma,Male,Information Technology,4,Cybersecurity Analyst,DevOps,Reading/Writing,3–6 LPA,0,7.32,7.23,90,6.9,7.7,2,3,1,2,1,2,0,2,Good,Mobile App Development|Network Security|Software Engineering,84,58,26,24,61,59,79
ENG20210663,Aditi Kumar,Female,Civil,2,BIM Manager,Smart Cities,Auditory,10–20 LPA,0,5.88,5.8,100,4.7,6.6,4,3,2,0,1,1,0,1,Below Average,Geotechnical Engineering|Transportation Engineering|Construction Management|Python Programming for Engineers|Advanced Engineering Mathematics|Critical Thinking & Problem Solving,34,42,22,51,50,71,41
ENG20200664,Nishant Khanna,Male,Mechanical,1,Design Engineer,Automotive,Reading/Writing,6–10 LPA,0,5.68,5.68,60,5.5,8.1,3,3,0,1,1,4,1,3,Average,Fluid Mechanics|Finite Element Analysis|Robotics & Automation|Python Programming for Engineers|Academic Skill Development Workshop,29,50,27,66,45,49,59
ENG20210665,Aarav Gupta,Male,Aerospace,3,Avionics Engineer,Spacecraft Design,Visual,10–20 LPA,0,6.65,6.97,92,3.6,7.0,3,0,0,0,2,1,1,0,Average,Mission Analysis|Aerodynamics|Computational Fluid Dynamics|Python Programming for Engineers,44,64,41,54,59,49,58
ENG20230666,Jatin Mukherjee,Male,Electrical,6,Control Systems Engineer,Power Electronics,Kinesthetic,3–6 LPA,0,4.62,4.29,75,5.0,6.3,3,0,4,1,2,0,1,0,At Risk,EV Engineering|Control Systems|Smart Grid Technology|Python Programming for Engineers|Technical Communication & Presentation Skills|Critical Thinking & Problem Solving,42,50,58,45,43,44,33
ENG20240667,Aarav Subramanian,Male,Chemical,8,Quality Engineer,Biotechnology,Kinesthetic,3–6 LPA,0,4.84,4.32,92,4.9,7.8,3,2,4,1,0,1,2,2,Below Average,Mass Transfer|Reaction Engineering|Petroleum Refining|Python Programming for Engineers|Advanced Engineering Mathematics|Critical Thinking & Problem Solving,39,44,20,51,18,48,33
ENG20200668,Yash Bose,Male,Computer Science,1,ML Engineer,Web Development,Kinesthetic,< 3 LPA,0,6.12,6.12,58,4.4,7.2,1,0,0,1,0,1,0,2,Average,Operating Systems|Computer Networks|Cloud Computing|Machine Learning|Deep Learning|Feature Engineering,72,53,38,17,40,38,61
ENG20210669,Aditya Mukherjee,Male,Information Technology,2,Full Stack Developer,Security,Reading/Writing,3–6 LPA,0,8.82,8.85,92,12.3,6.9,2,0,1,0,3,3,1,2,Good,Mobile App Development|Network Security|Microservices Architecture|Web Technologies|API Design,97,71,39,35,73,63,77
ENG20230670,Arya Naik,Female,Electrical,6,Power Engineer,Renewable Energy,Kinesthetic,10–20 LPA,0,7.07,6.89,67,9.4,6.4,1,4,1,2,2,1,0,2,Good,Power Systems|Smart Grid Technology|EV Engineering|Renewable Energy Systems|Research Methodology & Technical Writing|Industrial Internship & Project Management,66,56,65,59,49,57,54
ENG20220671,Nishant Ahuja,Male,Biomedical,5,Neural Engineer,Neural Engineering,Visual,> 20 LPA,0,5.97,5.93,75,4.4,8.4,1,1,1,1,1,2,1,2,Average,Clinical Data Analysis|Biomechanics|Medical Imaging|Python Programming for Engineers|Academic Skill Development Workshop,42,54,51,28,59,49,64
ENG20220672,Tanya Verma,Female,Data Science,5,Data Scientist,Healthcare Analytics,Reading/Writing,3–6 LPA,0,6.29,6.39,72,5.2,5.2,2,5,1,1,3,4,0,0,Average,Statistical Learning|Deep Learning|NLP|Big Data Analytics|Data Visualization|Technical Communication & Presentation Skills,79,67,13,15,31,42,73
ENG20220673,Siddharth Patel,Male,Data Science,4,Data Analyst,AI/ML,Kinesthetic,3–6 LPA,0,5.63,5.61,73,3.1,7.5,3,4,0,0,3,1,1,3,Average,Deep Learning|Big Data Analytics|Data Visualization|Technical Communication & Presentation Skills|Academic Skill Development Workshop,76,53,14,19,34,43,59
ENG20230674,Rohit Chopra,Other,Civil,7,Geotechnical Engineer,Smart Cities,Reading/Writing,6–10 LPA,0,5.52,5.17,64,10.0,6.8,5,1,3,0,1,2,0,0,Below Average,Transportation Engineering|Geotechnical Engineering|Smart Infrastructure|Python Programming for Engineers|Academic Skill Development Workshop|Industrial Internship & Project Management,23,55,15,57,65,49,57
ENG20210675,Rishabh Shah,Male,Electrical,3,Power Engineer,Motor Drives,Reading/Writing,3–6 LPA,1,4.18,4.0,51,0.9,7.3,4,3,0,3,1,2,1,0,Below Average,EV Engineering|Control Systems|Smart Grid Technology|Power Systems|Renewable Energy Systems|Advanced Engineering Mathematics,45,38,47,27,24,35,40
ENG20240676,Isha Mishra,Female,Computer Science,8,AI Researcher,Cloud Computing,Auditory,3–6 LPA,0,6.2,6.32,74,6.8,6.6,3,4,1,1,1,0,1,3,Average,Computer Networks|Cloud Computing|Data Structures & Algorithms|Machine Learning|NLP|Deep Learning,73,57,21,22,54,56,38
ENG20210677,Karan Pandey,Male,Computer Science,2,DevOps Engineer,Cloud Computing,Reading/Writing,> 20 LPA,0,6.57,6.64,70,5.4,6.9,3,2,0,2,2,3,0,2,Average,Data Structures & Algorithms|Computer Networks|Database Management|Cloud Computing|DevOps|Microservices Architecture,68,62,35,20,42,36,65
ENG20220678,Shruti Mehta,Female,Electronics & Communication,4,Telecom Engineer,Robotics,Visual,10–20 LPA,0,7.3,7.2,88,4.8,4.6,1,1,0,2,2,2,3,2,Good,5G Technology|RF Engineering|Embedded Systems|Technical Communication & Presentation Skills,60,55,55,36,49,44,52
ENG20230679,Avani Chopra,Female,Electrical,7,Control Systems Engineer,Motor Drives,Kinesthetic,< 3 LPA,0,7.61,7.7,100,5.6,5.7,3,1,1,1,3,1,0,0,Good,EV Engineering|Smart Grid Technology|Electric Machines|Technical Communication & Presentation Skills|Research Methodology & Technical Writing|Industrial Internship & Project Management,61,56,71,65,54,38,53
ENG20200680,Deepa Kapoor,Female,Electronics & Communication,1,RF Engineer,Robotics,Auditory,3–6 LPA,0,4.77,4.77,80,2.7,4.7,4,3,0,1,1,1,0,1,Below Average,Digital Signal Processing|IoT Systems|Optical Communications|Advanced Engineering Mathematics|Technical Communication & Presentation Skills|Critical Thinking & Problem Solving,47,38,48,24,26,41,44
ENG20220681,Aparna Mehta,Female,Computer Science,4,ML Engineer,Web Development,Visual,6–10 LPA,0,4.34,4.45,75,0.5,6.5,4,1,1,0,1,3,1,2,Below Average,Cybersecurity|Cloud Computing|Computer Networks|Machine Learning|Deep Learning|Feature Engineering,45,45,11,0,27,37,37
ENG20220682,Rishabh Verma,Male,Biomedical,5,Research Scientist,Medical Imaging,Reading/Writing,6–10 LPA,0,4.79,4.4,88,2.6,5.5,4,0,2,1,3,1,0,1,Below Average,Biomedical Instrumentation|Medical Imaging|Biomechanics|Python Programming for Engineers|Technical Communication & Presentation Skills|Academic Skill Development Workshop,29,52,30,31,25,38,55
ENG20200683,Kritika Ahuja,Female,Information Technology,1,DevOps Engineer,Security,Visual,6–10 LPA,0,4.1,4.1,86,3.8,6.4,4,2,4,0,1,5,0,2,At Risk,Microservices Architecture|API Design|Mobile App Development|Cloud Computing|DevOps|Critical Thinking & Problem Solving,51,69,12,9,56,52,39
ENG20220684,Ayaan Menon,Male,Computer Science,5,Software Engineer,AI/ML,Visual,> 20 LPA,0,7.11,6.79,77,5.4,4.7,3,0,0,0,2,1,1,1,Average,Data Structures & Algorithms|Operating Systems|Database Management|Research Methodology & Technical Writing,67,67,35,10,73,49,63
ENG20200685,Pooja Malhotra,Female,Chemical,1,Quality Engineer,Biotechnology,Visual,10–20 LPA,0,5.78,5.78,87,3.1,6.8,3,7,1,1,3,0,0,2,Average,Mass Transfer|Petroleum Refining|Polymer Engineering|Python Programming for Engineers|Critical Thinking & Problem Solving|Academic Skill Development Workshop,22,58,18,32,31,52,42
ENG20200686,Isha Ahuja,Female,Mechanical,1,R&D Engineer,Simulation,Visual,10–20 LPA,0,4.34,4.34,62,4.1,7.6,5,2,1,1,2,1,1,0,Below Average,Product Design|Thermodynamics|Finite Element Analysis|Python Programming for Engineers|Technical Communication & Presentation Skills|Critical Thinking & Problem Solving,30,49,18,54,47,33,32
ENG20220687,Gaurav Mehta,Male,Computer Science,4,DevOps Engineer,Cybersecurity,Kinesthetic,3–6 LPA,0,5.26,5.12,68,4.7,6.0,5,0,1,3,1,0,1,1,Below Average,Computer Networks|Operating Systems|Cloud Computing|DevOps|Microservices Architecture|Advanced Engineering Mathematics,80,43,27,35,31,35,57
ENG20210688,Dev Naik,Male,Information Technology,3,Product Manager,Security,Visual,10–20 LPA,0,7.31,7.66,100,5.8,6.0,4,0,1,1,0,2,3,2,Average,Mobile App Development|Microservices Architecture|Software Engineering,73,57,33,18,50,50,63
ENG20220689,Siddharth Mukherjee,Male,Electronics & Communication,4,RF Engineer,5G Networks,Visual,6–10 LPA,1,5.37,5.32,59,2.8,5.6,3,5,0,0,2,0,0,1,Below Average,VLSI Design|Embedded Systems|RF Engineering|Python Programming for Engineers|Critical Thinking & Problem Solving|Academic Skill Development Workshop,40,52,55,29,48,61,42
ENG20230690,Akash Gupta,Male,Data Science,7,Quant Analyst,Statistics,Auditory,> 20 LPA,0,6.81,6.9,81,4.4,6.7,4,5,0,0,1,3,1,2,Average,NLP|Deep Learning|Big Data Analytics|Industrial Internship & Project Management,59,62,27,11,34,67,70
ENG20200691,Anushka Banerjee,Female,Computer Science,1,AI Researcher,Web Development,Kinesthetic,6–10 LPA,0,7.12,7.12,100,6.6,4.2,3,4,1,1,1,2,0,0,Average,Operating Systems|Cybersecurity|Computer Networks|Machine Learning|NLP|Deep Learning,78,57,39,42,59,54,55
ENG20240692,Namrata Ghosh,Female,Mechanical,8,R&D Engineer,Automotive,Reading/Writing,6–10 LPA,1,6.43,6.09,100,5.2,6.2,2,4,1,1,1,3,1,1,Average,Robotics & Automation|Product Design|Thermodynamics|Python Programming for Engineers|Industrial Internship & Project Management,30,61,34,65,56,49,52
ENG20230693,Kabir Saxena,Male,Data Science,6,BI Engineer,Research,Auditory,3–6 LPA,0,7.47,8.06,70,7.7,9.1,3,2,0,2,1,2,1,3,Good,Feature Engineering|NLP|Statistical Learning|Research Methodology & Technical Writing|Industrial Internship & Project Management,67,75,41,23,46,52,71
ENG20210694,Nisha Yadav,Female,Mechanical,3,CFD Engineer,Simulation,Visual,6–10 LPA,0,5.15,5.0,80,2.8,7.5,4,5,0,0,1,1,0,0,Below Average,CAD/CAM|Finite Element Analysis|Product Design|Python Programming for Engineers|Technical Communication & Presentation Skills|Academic Skill Development Workshop,31,56,10,66,46,28,51
ENG20220695,Mansi Rajan,Female,Civil,4,BIM Manager,Structural Design,Reading/Writing,10–20 LPA,0,7.29,6.79,95,11.3,5.0,4,7,2,3,1,2,1,1,Average,BIM|Geotechnical Engineering|Environmental Engineering|Python Programming for Engineers,23,71,36,64,67,64,70
ENG20220696,Akanksha Patel,Female,Electronics & Communication,5,VLSI Engineer,Signal Processing,Reading/Writing,3–6 LPA,0,6.35,6.32,90,8.5,9.4,4,0,2,0,2,0,1,2,Average,5G Technology|Optical Communications|Digital Signal Processing|VLSI Design|Embedded Systems|Technical Communication & Presentation Skills,50,67,69,39,57,41,67
ENG20220697,Rohit Naik,Male,Data Science,5,Data Analyst,AI/ML,Auditory,6–10 LPA,0,8.63,8.81,80,8.0,7.9,1,5,0,3,0,0,0,1,Good,Time Series Analysis|Deep Learning|NLP|Research Methodology & Technical Writing,77,79,36,34,50,79,78
ENG20240698,Suraj Subramanian,Male,Electronics & Communication,8,RF Engineer,Signal Processing,Visual,3–6 LPA,0,6.96,7.32,94,4.0,6.0,2,2,0,0,3,1,2,3,Good,Optical Communications|Embedded Systems|VLSI Design|Industrial Internship & Project Management,51,56,64,31,42,52,54
ENG20220699,Amit Bhat,Male,Mechanical,5,Manufacturing Engineer,Robotics,Kinesthetic,6–10 LPA,0,4.48,4.91,55,4.3,8.5,4,1,0,1,2,2,0,0,Below Average,Product Design|Fluid Mechanics|Finite Element Analysis|Advanced Engineering Mathematics|Technical Communication & Presentation Skills|Academic Skill Development Workshop,45,40,33,64,47,41,57
ENG20200700,Kavya Mishra,Female,Chemical,1,R&D Scientist,Biotechnology,Reading/Writing,6–10 LPA,0,6.46,6.46,74,6.0,6.4,4,1,0,2,2,3,3,0,Average,Environmental Engineering|Polymer Engineering|Process Control|Python Programming for Engineers|Technical Communication & Presentation Skills,43,78,24,36,33,39,62
ENG20230701,Kritika Kaur,Female,Biomedical,7,Neural Engineer,Drug Discovery,Visual,6–10 LPA,0,7.02,7.15,92,7.8,7.2,4,5,0,1,1,0,0,2,Average,Bioinformatics|Biomedical Instrumentation|Clinical Data Analysis|Research Methodology & Technical Writing|Industrial Internship & Project Management,58,67,51,52,60,56,61
ENG20220702,Anushka Joshi,Female,Computer Science,5,Software Engineer,Cybersecurity,Auditory,< 3 LPA,0,5.29,5.11,100,4.3,7.2,5,1,3,2,0,1,0,1,Below Average,Database Management|Cloud Computing|Data Structures & Algorithms|Technical Communication & Presentation Skills|Academic Skill Development Workshop,63,56,29,24,34,42,50
ENG20230703,Avani Rao,Female,Civil,6,Geotechnical Engineer,Smart Cities,Visual,6–10 LPA,1,5.47,5.84,90,5.1,7.8,4,0,1,0,1,1,0,0,Below Average,Environmental Engineering|Smart Infrastructure|BIM|Python Programming for Engineers|Technical Communication & Presentation Skills|Academic Skill Development Workshop,12,47,20,37,60,41,45
ENG20200704,Kritika Rajan,Female,Information Technology,1,Cybersecurity Analyst,Security,Visual,3–6 LPA,0,6.16,6.16,93,5.9,7.5,5,0,2,0,2,2,0,1,Below Average,API Design|DevOps|Mobile App Development,67,49,30,13,57,52,57
ENG20230705,Sahil Das,Male,Electrical,6,Power Engineer,Renewable Energy,Auditory,10–20 LPA,0,6.63,6.74,89,6.2,6.1,4,3,1,0,2,2,0,2,Average,Electric Machines|Power Systems|Smart Grid Technology|Renewable Energy Systems|Industrial Internship & Project Management,45,60,66,43,39,47,54
ENG20210706,Uday Gupta,Male,Chemical,3,Process Engineer,Petroleum,Reading/Writing,< 3 LPA,0,5.98,5.97,67,5.4,7.3,4,7,1,2,2,2,0,2,Average,Process Control|Mass Transfer|Environmental Engineering|Python Programming for Engineers|Technical Communication & Presentation Skills|Academic Skill Development Workshop,43,64,40,42,29,42,50
ENG20220707,Kunal Naik,Male,Data Science,5,BI Engineer,Research,Auditory,< 3 LPA,0,5.32,5.01,68,5.1,7.6,3,3,2,3,0,1,0,0,Below Average,NLP|Data Visualization|Statistical Learning|Critical Thinking & Problem Solving|Academic Skill Development Workshop,60,67,17,17,32,48,39
ENG20210708,Rishabh Banerjee,Male,Electronics & Communication,3,Telecom Engineer,IoT,Kinesthetic,6–10 LPA,0,5.47,5.24,84,3.8,4.7,3,1,2,0,2,2,0,0,Below Average,VLSI Design|Digital Signal Processing|Optical Communications|Technical Communication & Presentation Skills|Academic Skill Development Workshop,59,52,56,38,36,43,56
ENG20230709,Meera Bose,Female,Electronics & Communication,6,Telecom Engineer,IoT,Auditory,10–20 LPA,0,4.0,4.0,69,6.1,8.6,4,5,5,2,4,2,1,1,At Risk,IoT Systems|Optical Communications|Digital Signal Processing|Python Programming for Engineers|Advanced Engineering Mathematics|Academic Skill Development Workshop,30,32,64,29,32,48,49
ENG20220710,Dev Bose,Male,Information Technology,4,Full Stack Developer,Security,Reading/Writing,10–20 LPA,0,5.83,5.25,78,1.6,7.1,1,0,1,1,2,1,2,0,Average,API Design|Mobile App Development|Web Technologies|Academic Skill Development Workshop,53,60,20,18,41,45,62
ENG20200711,Ankit Mishra,Male,Civil,1,Urban Planner,Smart Cities,Auditory,6–10 LPA,0,5.8,5.8,69,6.9,6.5,4,0,1,0,1,2,0,0,Below Average,Smart Infrastructure|Structural Analysis|Construction Management|Python Programming for Engineers|Critical Thinking & Problem Solving|Academic Skill Development Workshop,17,52,24,57,55,74,41
ENG20210712,Jatin Desai,Male,Civil,3,Geotechnical Engineer,Smart Cities,Kinesthetic,3–6 LPA,0,6.25,6.13,98,7.3,4.0,3,0,1,1,3,1,0,0,Average,Smart Infrastructure|Geotechnical Engineering|Transportation Engineering|Python Programming for Engineers,32,63,21,70,60,52,54
ENG20240713,Raj Mishra,Male,Computer Science,8,Full Stack Developer,AI/ML,Auditory,3–6 LPA,1,7.22,7.29,71,7.2,7.5,2,6,0,0,4,0,2,0,Good,Operating Systems|Cybersecurity|Machine Learning|Web Technologies|API Design|Mobile App Development,69,46,48,18,49,63,59
ENG20210714,Amit Rao,Male,Mechanical,3,R&D Engineer,Automotive,Auditory,6–10 LPA,0,6.27,6.31,67,3.2,6.9,3,1,1,2,2,1,2,3,Average,Thermodynamics|Product Design|Fluid Mechanics|Python Programming for Engineers,19,52,28,60,48,54,52
ENG20220715,Aarav Ahuja,Male,Computer Science,5,DevOps Engineer,Cybersecurity,Reading/Writing,10–20 LPA,1,5.1,5.18,76,4.8,5.4,4,2,1,3,0,2,0,1,Below Average,Cybersecurity|Data Structures & Algorithms|Operating Systems|Cloud Computing|DevOps|Microservices Architecture,59,61,34,10,30,31,56
ENG20230716,Khushi Gupta,Female,Mechanical,7,Design Engineer,Automotive,Reading/Writing,< 3 LPA,0,6.72,6.79,66,8.0,6.3,3,1,0,2,0,4,0,2,Average,Robotics & Automation|CAD/CAM|Finite Element Analysis|Python Programming for Engineers|Technical Communication & Presentation Skills|Industrial Internship & Project Management,17,71,41,65,57,43,57
ENG20210717,Karan Mishra,Male,Computer Science,3,Full Stack Developer,Cloud Computing,Reading/Writing,6–10 LPA,0,6.68,6.93,60,8.3,7.9,3,2,2,1,3,1,0,1,Average,Operating Systems|Cybersecurity|Machine Learning|Web Technologies|API Design|Mobile App Development,69,56,38,31,45,51,70
ENG20210718,Arjun Patel,Male,Mechanical,3,Design Engineer,Automotive,Reading/Writing,6–10 LPA,0,6.63,6.85,88,5.1,6.5,2,0,0,1,3,2,0,2,Average,Finite Element Analysis|Fluid Mechanics|Product Design|Python Programming for Engineers|Technical Communication & Presentation Skills,39,54,36,59,50,43,51
ENG20220719,Priya Mishra,Female,Information Technology,4,API Engineer,Cloud Computing,Auditory,6–10 LPA,0,8.41,8.36,100,9.9,7.6,4,3,0,1,0,2,2,2,Good,Software Engineering|DevOps|Microservices Architecture,87,55,41,43,67,77,77
